name,price
"Skytech Blaze 2 Gaming PC Desktop - Intel i3- 10100F, GTX 1650, 16G DDR4 3200, 500GB SSD, RGB Fans, AC Wi-Fi, Windows 10 Home 64-bit, Black",799.00
"Partaker Mini PC,Desktop Computer with 11th Gen i9 11900,32GB DDR4 1TB M.2 SSD,TMP2.0 Win 11,Wi-Fi 4K Gigabit Ethernet 8 USB","1,334.45"
"HP EliteDesk 800 G1 Tiny Computer Micro Tower PC, Intel Core i5 Processor, 16GB Ram, 1TB SSD,Wireless Keyboard & Mouse, WiFi | Bluetooth, Windows 10 Professional (Renewed)",465.99
"Partaker Fanless Mini PC 4 Intel NIC Gigabit Ports, Micro Network Firewall Appliance/Gateway Soft Router Mini Computer Intel N3700 Quad Core, Support AES-NI, 8GB DDR3, 128GB mSATA SSD",356.99
"Gaming PC with RGB Lights - HP ProDesk Desktop Computer i7 4th Gen Processor 3.40 GHz NVIDIA GeForce GT 1030 2GB 16GB RAM 1TB SSD Win 10 Pro WIFI, KB Mouse Combo, HDMI",539.99
High Level Mini PC Intel Core i5-9400F GTX 1060 GDDR5 3G Game Desktop Computer 4K Multi-Display AC WiFi 8GB Ram 512GB SSD,"1,033.00"
Adamant Custom 16-Core Extreme Liquid Cooled Gaming Desktop Computer Intel Core i9-12900K 3.2Ghz Z690 TUF 32Gb DDR4 1TB NVMe PCIe 4.0 SSD 6TB HDD 850W Toughpower PSU Geforce RTX 3080 Ti 12Gb,"4,499.99"
"HP ProDesk Desktop Computer with RGB Lights i7 4770 3.4 GHz 16GB RAM 512GB SSD Win 10 Pro WIFI, HAJAAN Keyboard & Mouse",379.99
"Cobratype Anaconda Gaming Desktop PC - Intel i9-10900F, RTX 3070 Ti, 32 GB DDR4, 1 TB NVMe, AIO Liquid Cooler, Windows 11 Pro","2,379.99"
HP Z240 SFF Workstation Computer PC i5 6500 3.2Ghz NVIDIA GeForce GT 1030 2GB 16GB DDR3 RAM 512GB SSD Win 10 Pro WIFI with HAJAAN Gaming PC Keyboard & Mouse HDMI,439.99
"Partaker Mini PC Gaming, Intel i7-8750H 8th Gen 6 Cores, Win 10 Pro (64 Bit) Desktop Computer, 16GB DDR4 RAM 512GB SSD, Built-in GTX1650 4G DDR5 1740MH Dedicated Graphics Card, 9MB Cache,HD,DP,DVI,LAN - OEM",923.69
DELL Desktop Computer OptiPlex 5050 Intel Core i5 7th Gen 7400 (3.00GHz) 16GB DDR4 256 GB SSD Intel HD Graphics 630 Windows 10 Pro 64-bit,335.00
Yeyian Gaming Desktop Shoge X01 YPB-SHO-X01 Intel Core i5 10th Gen 10400F (2.90GHz) 8GB DDR4 512 GB NVMe SSD NVIDIA GeForce GTX 1660 SUPER Windows 10 Home 64-bit,"1,028.99"
"Dell Grade A Optiplex 7040 SFF Business Computer - 6th Gen Intel Core i7-6700 Quad (upto 4.00GHz), 16GB DDR4 RAM, NEW 480GB SSD, WiFi, DVDRW, 2x DP, HDMI, USB 3.0, Windows 10 Pro, Keyboard & Mouse",403.00
"LED Lights Gaming PC - Dell OptiPlex 9020 Tower Computer Desktop i5 4570 3.2 GHz 16GB DDR3 RAM 1TB SSD NVIDIA GeForce GT 1030 2GB Win 10 Pro WIFI, RGB Headset, HAJAAN Keyboard Mouse HDMI",469.99
"HP Pavilion TG01 Gaming Desktop, AMD Ryzen 5 5600G Upto 4.4GHz, 32GB RAM, 512GB NVMe SSD, AMD Radeon RX 5500, HDMI, DisplayPort, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",989.99
DELL Desktop Computer 7050-SFF Intel Core i7 6th Gen 6700 (3.40GHz) 16GB DDR4 512 GB SSD Intel HD Graphics 530 Windows 10 Pro 64-bit,470.00
"HP ProDesk 600G1 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 4, 8GB DDR3 RAM, 500GB Hard Disk Drive (HDD) SATA Hard Drive, Windows 10 Professional 64bit",
HP 600 G1-SFF Desktop Computer Intel Core i5 4th Gen 4570 (3.20 GHz) 8 GB DDR3 500 GB HDD Windows 10 Pro 64-Bit A Grade,173.85
"ACEPC T11 Mini PC Windows 10 Pro, 8GB DDR3/128GB eMMC Fanless Mini Computer Intel Atom Z8350 Desktop Computer Support Dual Display, 4K HD, Bluetooth 4.2, Gigabit LAN, Dual Band WiFi",286.99
MSI Desktop Computer PRO DP20Z 5M-035US Ryzen 3 5000 Series 5300G (4.00GHz) 8GB DDR4 250 GB M.2 NVMe SSD AMD Radeon Graphics Windows 11 Home 64-bit,499.99
"Dell OptiPlex 5050 Tower, i7-7700 Quad Core upto 4.2 Ghz, 1TB SSD, 16GB RAM, 4K UHD 3-Monitor Support, 2x Display Port, HDMI, Windows 10 Pro, WiFi",543.99
"HP Pavilion TG01 Gaming Desktop, Intel Core i7-10700 Upto 4.8GHz, 32GB RAM, 512GB NVMe SSD, NVIDIA GeForce RTX 3060, HDMI, DisplayPort, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","1,649.99"
HP EliteDesk 800 G1 Tower Computer PC i7 4770 3.4Ghz 16GB DDR3 RAM 1TB SSD NVIDIA GeForce GT 1030 2GB Win 10 Pro WIFI with HAJAAN Gaming PC Keyboard & Mouse HDMI,529.99
Dell OptiPlex 9020 SFF Computer PC i5 4570 3.2Ghz 32GB DDR3 RAM 1TB SSD NVIDIA GeForce GT 1030 2GB Win 10 Pro WIFI with Gaming PC Keyboard & Mouse HAJAAN HC510 HDMI,489.99
Lenovo ThinkCentre M93 SFF Computer PC i5 4570 3.2Ghz 16GB DDR3 RAM 1TB SSD NVIDIA GeForce GT 1030 2GB Win 10 Pro WIFI with Gaming PC Keyboard & Mouse HAJAAN HC510 HDMI,425.99
HP Desktop Computer 800 G2-MINI Intel Core i5 6th Gen 6500T (2.50GHz) 16 GB 240 GB SSD Intel HD Graphics 530 Windows 10 Pro 64-bit,269.89
HP ProDesk 600 G1 SFF Computer PC i7 4770 3.4Ghz 16GB DDR3 RAM 1TB SSD NVIDIA GeForce GT 1030 2GB Win 10 Pro WIFI with Desktop PC Keyboard & Mouse HAJAAN HC120 HDMI,499.99
RGB Lights Gaming PC with Headset - Dell OptiPlex Mini Tower Computer Intel Core i5 6th Generation Processor NVIDIA GeForce GT 1030 2GB 16GB RAM 256GB SSD Win 10 Pro WIFI HDMI,469.99
Dual LAN Mini PC Windows 7 Fanless Mini PC Intel Celeron J1900 RS485 COM USB WIFI industrial PC Desktop Computer 4GB Ram 64GB SSD,310.00
"Dell OptiPlex 3050 PC Desktop Computer, Intel i5-7500 3.4GHz, 16GB RAM, 512GB SSD, Windows 10 Pro, New 23.6"" FHD LED Monitor, New 16GB Flash Drive, Wireless Keyboard & Mouse, DVD, WiFi",684.99
DELL Desktop Computer OptiPlex 7050-SFF Intel Core i5 7th Gen 7500 (3.40GHz) 16 GB 256 GB SSD Intel HD Graphics 630 Windows 10 Pro 64-bit,399.99
IPASON - Gaming Desktop - Ryzen5 5600X (6 Core up to 4.7GHz 7nm) - Nvidia RTX 3060 12GB  - 1TB SSD NVMe - 16GB(8GB*2) 3200MHz - B550M Motherboard - Windows 10 home - RGB Fans - Gaming PC,"1,599.99"
"HP EliteDesk 8300 Ultra Small Form Business PC Desktop Computer, Intel Quad Core i5, 8GB RAM, 500GB HDD, Windows 10 Pro, 23.6"" FHD LED Monitor, 16GB Flash Drive, Wireless Keyboard & Mouse, DVD, Wi-Fi",439.97
DELL Desktop Computer 7040-SFF Intel Core i7 6th Gen 6700 (3.40GHz) 16GB DDR4 512 GB SSD DVD Intel HD Graphics 530 Windows 10 Pro 64-bit,479.99
MSI Desktop Computer PRO DP20Z 5M-031US Ryzen 5 5000 Series 5600G (3.90GHz) 8GB DDR4 250 GB M.2 NVMe SSD AMD Radeon Graphics Windows 11 Home 64-bit,599.99
MSI Gaming Desktop Codex R 11TG-031US Intel Core i5 11th Gen 11400F (2.60GHz) 16GB DDR4 500 GB M.2 NVMe SSD NVIDIA GeForce RTX 3060 Ti Windows 10 Home 64-bit,"1,499.99"
Custom Built LED Lights Gaming PC with RGB Headset - Dell OptiPlex Tower Computer i5 Quad-Core Processor NVIDIA GeForce GT 1030 2GB 16GB DDR3 RAM 256GB SSD 500GB HDD Win 10 Pro WIFI HDMI,429.99
KAMRUI Mini PC with Intel Celeron J3455 Processor 6GB RAM 128GB RAM Windows 10 Mini Computer Desktop Computer,220.99
"Periphio Ecto Gaming PC Desktop Computer Tower, Intel Quad Core i5 3.2GHz, 16GB RAM, 120GB SSD + 500GB 7200 RPM HDD, Windows 10, Nvidia GT1030 2GB, HDMI, Wi-Fi",849.99
"Dell Optiplex 3020 SFF Computer Intel Core I5-4570 8GB DDR3 500GB WiFi USB 3.0 Displayport Windows 10 Home includes 22"" LCD Monitor",205.00
HP ProDesk 600 G1 SFF Computer PC i7 4770 3.4Ghz 32GB DDR3 RAM 1TB SSD NVIDIA GeForce GT 1030 2GB Win 10 Pro WIFI with Desktop PC Keyboard & Mouse HAJAAN HC120 HDMI,559.99
"HP ProDesk 6300 Desktop Computer PC, Intel Quad-Core i5, Ultra-Fast 240GB SSD Storage, 8GB DDR3 RAM, Windows 10 Home, DVD, WIFI and Bluetooth Included (Renewed)",219.99
RGB Gaming Desktop with 24 Inch Gaming Monitor - Dell OptiPlex Mini Tower Computer i7 6th Gen Processor NVIDIA GeForce GT 1030 2GB 16GB RAM 512GB SSD Win 10 Pro WIFI HDMI,849.99
Dell Optiplex 5040 Gaming Tower Computer PC Intel Core i7-6700 Processor 3.4GHz 32GB RAM 1TB SSD 1TB HDD GTX 1650 Win 10 Pro WIFI HAJAAN Gaming Keyboard Mouse HDMI,819.99
"XOTIC Z590 V200 Gamer Computer (Intel 10th Gen i7-10700K 8-core 5.1GHz Turbo, 32GB DDR4 RAM, 500GB NVMe SSD + 2TB HDD, RTX 3060 Ti 8GB, Windows 10) Liquid Cooled VR READY Gaming Desktop PC","2,229.00"
"Skytech Shadow 3.0 Gaming PC Desktop - AMD Ryzen 5 3600 3.6GHz, RTX 3060 Ti 8GB GDDR6, 16GB DDR4 3000, 1TB NVMe SSD, 600W Gold PSU, AC WiFi, Windows 10 Home 64-bit","1,649.99"
"Skytech Prism II Gaming PC Desktop - AMD Ryzen 9 5950X 3.4GHz, RTX 3090 24GB GDDR6X, 32GB 3600 Trident Z Neo RGB, 1TB Gen4 SSD, 1000W Gold, 360mm AIO, AC WiFi, Windows 10 Home 64-bit","4,399.99"
Lenovo Desktop Computer ThinkCentre M710Q Intel Core i5 7th Gen 7500T (2.70GHz) 8GB DDR4 256 GB SSD Intel HD Graphics 630 Windows 10 Pro 64-bit,279.99
Dell Optiplex 7010 Desktop Computer Small Form Factor SFF Intel Core i5-3470 3.2 GHz 8GB DDR3 500GB HDD DVD-ROM Windows 7 Pro 64 Bit 2 Year Warranty,134.99
"Gaming PC with RGB Lights - Dell OptiPlex Tower Computer Desktop i5 6th Gen Processor 3.40 GHz NVIDIA GeForce GT 1030 2GB 16GB RAM 1TB SSD Win 10 Pro WIFI, Free Headset, KB Mouse Combo, HDMI",579.99
"DELL OptiPlex 9010 Desktop PC Computer Core i5 3470 8GB 240GB SSD+1TB Windows 10 Professional New Free Keyboard,mouse,powercord,WiFi Adapter",179.99
"Periphio Phantom Gaming PC Tower Desktop Computer, Intel Quad Core i7 3.3GHz, 16GB RAM, 500GB SSD + 1TB 7200 RPM HDD, Windows 10, GTX 1660 Super 6GB Graphics Card, HDMI, Wi-Fi","1,324.97"
RGB Gaming PC - HP Computer | Intel Quad-Core i5 Processor | GeForce GT 730 (2GB) Graphics | NVME M.2 Solid State Storage 512GB + 1TB HDD | 16GB DDR4 RAM | WiFi + Bluetooth | Windows 10 Gaming,689.97
HP Desktop Computer 800 G2-SFF Intel Core i5 6th Gen 6500 (3.20GHz) 8GB DDR4 256 GB SSD Intel HD Graphics 530 Windows 10 Pro 64-bit,263.99
Adamant Custom 10-Core 3D Modelling SolidWorks CAD Workstation Computer Intel Core i9 10850K 3.6Ghz Z590 Prime 64Gb DDR4 1TB NVMe 1800MB/s SSD 4TB HDD Quadro P2200 5Gb 4x DisplayPort,"2,899.99"
DELL Grade A Desktop Computer OptiPlex 7060 Intel Core i5 8th Gen 8500 (3.00GHz) 8GB DDR4 500GB HDD Intel UHD Graphics 630 Windows 10 Pro 64-bit,452.99
MSI Desktop Computer PRO DP20Z 5M-034US Ryzen 3 5000 Series 5300G (4.00GHz) 8GB DDR4 250 GB M.2 NVMe SSD AMD Radeon Graphics Windows 10 Pro 64-bit,598.99
Dell Optiplex 7040 Tower Business Computer PC - Intel Core i5-6500 Processor 3.20 GHz 8GB DDR4 RAM 256GB SSD HDMI Windows 10 Home NVIDIA GTX 1050Ti WiFi,624.76
"CLX SET VR-Ready Gaming Desktop - Liquid Cooled Intel Core i9 10900KF 3.7GHz 10-Core Processor, 32GB DDR4 Memory, GeForce RTX 3080 10GB GDDR6X Graphics, 960GB SSD, 4TB HDD, WiFi, Windows 11 Home","2,849.49"
"Gaming Dell 3040 SFF Computer Core i5 6th, 16GB Ram, 1TB HDD, AMD RX 550, Keyboard and Mouse, Wi-Fi, Win10 Home Desktop PC",439.99
"Gaming Dell 5040 SFF Computer Core i5 6th, 8GB Ram, 2TB HDD, 256 GB NVMe SSD, AMD RX 550, New 24"" LCD, Keyboard and Mouse, Wi-Fi, Win10 Home Desktop PC",549.99
"Gaming Dell 5040 SFF Computer Core i5 6th, 16GB Ram, 2TB HDD, 256 GB NVMe SSD, AMD RX 550, New 24"" LCD, Keyboard and Mouse, Wi-Fi, Win10 Home Desktop PC",577.99
"Gaming PC with RGB Lights - Dell OptiPlex 9020 Tower Computer Desktop i7 4770 3.40 GHz NVIDIA GeForce GT 1030 2GB 16GB DDR3 RAM 512GB SSD Win 10 Pro WIFI, LED Headset, KB Mouse Combo, HDMI",549.99
"Gaming Dell 3040 SFF Computer Core i5 6th, 16GB Ram, 1TB HDD, 512 GB NVMe SSD, AMD RX 550, New 24"" LCD, Keyboard and Mouse, Wi-Fi, Win10 Home Desktop PC",599.99
Adamant Custom 16-Core Extreme Media Workstation Gaming Desktop Computer Intel Core i9-12900K 3.2Ghz Z690 PRIME 32Gb DDR4 500Gb NVMe 3500MB/s SSD 4TB HDD 850W Toughpower PSU Geforce RTX 3090 24Gb,"5,199.99"
"Gaming Dell 3040 SFF Computer Core i5 6th, 16GB Ram, 500GB HDD, 512 GB NVMe SSD, AMD RX 550, Keyboard and Mouse, Wi-Fi, Win10 Home Desktop PC",472.99
ABS Gladiator Gaming PC - Windows 11 Pro - Intel i9 12900KF - GeForce RTX 3080 - Corsair Dominator Platinum 32GB (2x16GB) DDR5 5200MHz - 2TB M.2 NVMe SSD - Corsair iCue 5000x Gaming Case,"3,089.99"
"HP ProDesk 600 G2 SFF Computer Desktop PC, Intel Core i5 3.2GHz Processor, 16GB Ram, 256GB M.2 SSD, BTO Wireless Keyboard & Mouse, Wifi | Bluetooth, Windows 10 Professional (Renewed)",325.00
HP Z240 SFF Workstation Computer PC i7 6700 3.4Ghz 16GB DDR3 RAM 1TB SSD NVIDIA GeForce GT 1030 2GB Win 10 Pro WIFI with HAJAAN Gaming PC Keyboard & Mouse HDMI,609.99
"Gaming PC with RGB Lights - Dell OptiPlex Tower Computer Desktop i7 6th Gen Processor 3.40 GHz NVIDIA GeForce GT 1030 2GB 32GB RAM 1TB SSD Win 10 Pro WIFI, Free Headset, KB Mouse Combo, HDMI",719.99
"Dell OptiPlex 9020 Tower Remote Controlled RGB Lights Computer i5 4570 3.2 GHz NVIDIA GeForce GT 1030 2GB 16GB DDR3 RAM 512GB SSD Win 10 Pro WIFI, Gaming Headset, HAJAAN Keyboard & Mouse",439.99
"Dell OptiPlex 5070 Small Form Factor Desktop Computer, Intel Core i7-9700 CPU, 16GB RAM, 1TB HDD, Windows 10 Professional","1,099.00"
Dell OptiPlex 5040 SFF Computer Desktop i5 6500 3.2Ghz 32GB DDR3 RAM 1TB SSD NVIDIA GeForce GT 1030 2GB Win 10 Pro WIFI with Gaming PC Keyboard & Mouse HAJAAN HC510 HDMI,529.99
"Gaming Dell 7040 SFF Computer Core i5 6th, 8GB Ram, 2TB HDD, AMD RX 550, Keyboard and Mouse, Wi-Fi, Win10 Home Desktop PC",417.99
"Gaming Dell 5040 SFF Computer Core i5 6th, 8GB Ram, 2TB HDD, 512 GB NVMe SSD, AMD RX 550, Keyboard and Mouse, Wi-Fi, Win10 Home Desktop PC",464.99
"Dell OptiPlex 3040 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 6, 16GB DDR3 RAM, 512GB Solid State Drive Hard Drive, Windows 10 Professional 64bit",599.99
IPASON - Gaming Desktop - Ryzen5 3600 (6 Core up to 4.2GHz 7nm) - Nvidia GT 1030 4GB - 500GB SSD NVMe - 8GB 3200MHz - B450M Motherboard - Windows 10 home - RGB Fans - Gaming PC,779.99
"Gaming Dell 5040 SFF Computer Core i5 6th, 16GB Ram, 500GB HDD, 256 GB NVMe SSD, AMD RX 550, Keyboard and Mouse, Wi-Fi, Win10 Home Desktop PC",444.99
"HP ProDesk Desktop Computer with RGB Lights i7 6700 3.4 GHz 16GB RAM 512GB SSD Win 10 Pro WIFI, HAJAAN Keyboard & Mouse",409.99
"Mini PC, Intel Celeron J3455 Processor(up to 2.3GHz) Windows 10 Pro(64-bit) Mini Desktop Computer with HDMI/VGA Port,6GB DDR3/120GB SSD,Gigabit Ethernet,Dual Band Wi-Fi,Bluetooth 4.2,4K HD",261.79
"Gaming Dell 7040 SFF Computer Core i5 6th, 16GB Ram, 2TB HDD, 512 GB NVMe SSD, AMD RX 550, Keyboard and Mouse, Wi-Fi, Win10 Home Desktop PC",494.99
"Skytech Blaze II Gaming Computer PC Desktop - Ryzen 5 3600 6-Core 3.6GHz, GTX 1660 Super 6GB, 500GB SSD, 16GB DDR4 3000, RGB, AC WiFi, Windows 10 Home 64-bit (Refurbished)","1,005.99"
Dell Precision T1700 SFF Computer PC i5 4570 3.2Ghz 32GB DDR3 RAM 1TB SSD NVIDIA GeForce GT 1030 2GB Win 10 Pro WIFI with Gaming PC Keyboard & Mouse HAJAAN HC510 HDMI,489.99
"Dell OptiPlex Tower Computer with 27 Inch Gaming Monitor i7 6700 3.4 GHz NVIDIA GT 1030 2GB 16GB RAM 512GB SSD Win 10 Pro WIFI, Gaming Headset, HAJAAN Keyboard & Mouse",919.99
Custom Built RGB Lights Gaming PC - HP ProDesk Desktop Computer Intel Core i7 4770 Quad-Core Processor NVIDIA GeForce GT 1030 2GB 16GB RAM 512GB SSD Win 10 Pro WIFI HDMI,509.99
Dell Optiplex 5040 Tower Computer PC Intel Core i5-6500 Processor 3.2GHz 32GB RAM 512GB SSD 1TB HDD GTX 1650 Win 10 Pro WIFI HAJAAN Gaming Keyboard Mouse HDMI,689.99
Dell Optiplex 5040 Tower Computer PC Intel Core i5-6500 Processor 3.2GHz 32GB RAM 512GB SSD 2TB HDD GTX 1650 Win 10 Pro WIFI HAJAAN Gaming Keyboard Mouse HDMI,709.99
"CLX SET VR-Ready Gaming Desktop - Liquid Cooled Intel Core i9 9900KF 3.6GHz 8-Core Processor, 32GB DDR4 Memory, GeForce RTX 3060 Ti 8GB GDDR6 Graphics, 960GB SSD, 4TB HDD, WiFi, Windows 11 Home 64-bit","2,149.49"
Dell Optiplex 5040 Gaming Tower Computer PC Intel Core i7-6700 Processor 3.4GHz 16GB RAM 512GB SSD 2TB HDD GTX 1650 Win 10 Pro WIFI HAJAAN Gaming Keyboard Mouse HDMI,759.99
IPASON - Gaming Desktop -Intel 10th i5 10400F (6 Core up to 4.3 GHz ) - Nvidia GT 1030 2GB - 500GB SSD NVMe - 8GB 3200MHz - B560M Motherboard - Windows 10 home - RGB Fans - Gaming PC,729.99
Dell OptiPlex 7040 SFF Computer Desktop i5 6500 3.2Ghz 32GB DDR4 RAM 1TB SSD NVIDIA GeForce GT 1030 2GB Win 10 Pro WIFI with Gaming PC Keyboard & Mouse HAJAAN HC510 HDMI,529.99
IPASON - Gaming Desktop - Ryzen5 3600 (6 Core up to 4.2GHz 7nm) - Nvidia GTX 1650 4GB - 500GB SSD NVMe - 16GB(8GB*2) 3200MHz -TUF B450M Motherboard - Windows 10 home - RGB Fans - Gaming PC,999.99
"HP 800 G1 Ultra Small Desktop Computer PC, Intel Core i5 Processor, 16GB Ram, 120GB SSD, 1TB Hard Drive, HP 22 Inch Monitor, BTO WIFI & Bluetooth, 16GB Flash Drive, Windows 10 Pro (Renewed)",414.99
"Dell Optiplex 5040 Tower Computer with Hajaan 24"" Monitor - Intel Core i5-6500 Processor 3.20 GHz 32GB RAM 1TB SSD Windows 10 Home NVIDIA GTX 1050 Ti WiFi",819.99
ABS Master Gaming PC - Windows 10 Home - Intel i5 11400F - GeForce RTX 3060 - 16GB DDR4 3000MHz - 512GB M.2 NVMe SSD,977.99
DELL OptiPlex 9020 Desktop Computer Intel Core i7 4th Gen 4770 (3.40 GHz) 16 GB DDR3 2 TB HDD Intel HD Graphics 4600 Windows 10 Pro 64-Bit A Grade,358.99
"XOTIC Z490 Meshify C Gamer Computer (INTEL 10th Gen i7-10700K 10-core 5.2GHZ Turbo, 32GB DDR4 RAM, 500GB NVMe SSD + 2TB HDD, RTX 3070 8GB, Windows 10) Liquid Cooled Gaming Desktop PC","2,479.00"
Gaming PC - HP Desktop EliteDesk 800 G1 SFF Computer PC i7 4770 3.4Ghz 32GB DDR3 RAM 1TB SSD GTX 1050 Ti Win 10 Pro WIFI with Keyboard & Mouse HAJAAN HC120,799.99
"HAJAAN BREEZE Gaming Desktop Tower PC - Intel Core i3-10100F Processor 3.6GHz, 16GB DDR4 RAM, 1TB NVMe SSD, Nvidia GeForce GT 1030 2GB, WIFI Windows 11 Pro",799.99
RGB Gaming Desktop with 24 Inch Gaming Monitor - Dell OptiPlex Mini Tower Computer i5 6th Gen Processor NVIDIA GeForce GT 1030 2GB 32GB RAM 512GB SSD Win 10 Pro WIFI HDMI,799.99
"Cobratype Yuxa Gaming Desktop PC - Intel Core i9 12900KF, NVIDIA RTX 3070 Ti, 64 GB DDR4, 2 TB NVMe, AIO Liquid Cooler, Windows 11 Pro","3,749.99"
Lenovo ThinkCentre M93 SFF Computer PC i7 4770 3.4Ghz 16GB DDR3 RAM 512GB SSD NVIDIA GeForce GT 1030 2GB Win 10 Pro WIFI with Gaming PC Keyboard & Mouse HAJAAN HC510 HDMI,521.99
"Lenovo ThinkCentre M93P SFF Computer Desktop PC, Intel Core i5 3.2GHz Processor, 8GB Ram, 128GB M.2 SSD, 1TB Hard Drive, BTO Wireless Keyboard & Mouse, Wifi | Bluetooth, Windows 10 Pro (Renewed)",274.99
"Custom Dell LED Lights Gaming PC - OptiPlex 9020 Tower Computer Desktop i7 4770 3.40 GHz 16GB DDR3 RAM 1TB SSD NVIDIA GeForce GT 1030 2GB Win 10 Pro WIFI, HAJAAN HC510, RGB Headset, HDMI",579.99
HP Desktop Computer Elite 8300 Small Form Factor SFF Intel Core i5-3470 3.20GHz 8GB DDR3 500GB HDD DVD Win 7 Pro 64-Bit 2 Year Warranty,129.99
"2018 Dell Inspiron Business Desktop Computer, 8th Gen Intel Quad-Core i3-8100 3.6GHz(Beat i5-7400), 8GB DDR4 RAM, 1TB HDD, DVDRW, Bluetooth 4.0, USB 3.1, HDMI, Keyboard & Mouse, Windows 10 Home",777.00
Dell OptiPlex 3000 3080 Desktop Computer - Intel Core i5 10th Gen i5-10505 Hexa-core (6 Core) 3.20 GHz - 8 GB RAM DDR4 SDRAM - 256 GB NVMe M.2 PCI Express M.2 SSD - Mini-tower - Black - Windows 10 Pro,859.99
ASUS Desktop Computer Chromebox 4 CHROMEBOX4-G7068UN Intel Core i7 10th Gen 10510U (1.80GHz) 16GB DDR4 256 GB SSD Intel UHD Graphics Google Chrome OS,885.99
"Velztorm Ferrux Custom Built Gaming Desktop PC (AMD Ryzen 9 - 5900X 12-Core, 32GB RAM, 1TB PCIe SSD + 3TB HDD (3.5), NVIDIA GeForce RTX 3060 Ti, Wifi, 2xUSB 3.0, 1xHDMI, Win 10 Pro)","2,249.00"
Custom Built Dell Gaming Tower Desktop PC i5 Quad-Core Processor upto 3.4GHz NVIDIA GT 1030 2GB 16GB DDR3 RAM 256GB SSD 500GB HDD Win 10 Pro WIFI HAJAAN HC510 Keyboard & Mouse HDMI,399.99
"HP EliteDesk 800 G1 Tiny Computer Micro Tower PC, Intel Core i5 Processor, 16GB Ram, 1TB SSD, BTO Wireless Keyboard & Mouse, Wifi | Bluetooth, Windows 10 Professional (Renewed)",312.99
ABS Master Gaming PC - Windows 10 Home - Intel i5 10400F - GeForce RTX 3060 12GB - 16GB DDR4 3000MHz - 512GB SSD,934.99
"PC Stick 8GB DDR3/120GB eMMC Intel Atom Z8350 Windows 10 Pro 64bit Mini Computer Stick, Support Auto-on After Power Failure, Dual Band WiFi 2.4/5G,4K HD, BT 4.2",263.96
"Lenovo M910q Tiny Computer Micro PC, Intel Quad Core i5 6500T Processor, 16GB DDR4 Ram, 1TB SSD Drive, Wifi | Bluetooth, BTO Wireless Keyboard & Mouse, Win 10 Pro (Renewed)",373.97
"HP ProDesk 600 G2 SFF Computer Desktop PC, Intel Core i5-6500 3.2GHz Processor, 16GB Ram, 128GB M.2 SSD, 2TB HDD, BTO Wireless Keyboard & Mouse, Wifi | Bluetooth, Windows 10 Pro (Renewed)",359.99
Adamant Custom 16-Core Liquid Cooled Media Workstation Gaming Desktop Computer System Intel i9-12900K 3.2Ghz Z690 TUF 32Gb DDR4 2TB NVMe PCIe 4.0 SSD 8TB HDD 1000W Toughpower PSU Geforce RTX 3090 24Gb,"5,699.99"
DELL Desktop Computer 7040-MICRO Intel Core i5 6th Gen 6500T (2.50GHz) 16GB DDR4 512 GB SSD Intel HD Graphics 530 Windows 10 Pro 64-bit,299.99
HP Desktop Computer 800 G2-MINI Intel Core i5 6th Gen 6500T (2.50GHz) 16 GB 480 GB SSD Intel HD Graphics 530 Windows 10 Pro 64-bit,289.86
Dell OptiPlex 5040 SFF Computer Desktop i5 6500 3.2Ghz 16GB DDR3 RAM 1TB SSD NVIDIA GeForce GT 1030 2GB Win 10 Pro WIFI with Gaming PC Keyboard & Mouse HAJAAN HC510 HDMI,469.99
CyberpowerPC Gaming Desktop Gamer Master GMA650V2 Ryzen 7 5000 Series 5800X (3.80 GHz) 16 GB DDR4 1 TB HDD 500 GB PCIe SSD NVIDIA GeForce RTX 3060 Windows 10 Home 64-bit,"1,749.99"
MSI Gaming Desktop Aegis R 12TE-270US Intel Core i7 12th Gen 12700F (2.10GHz) 32GB DDR4 1 TB PCIe SSD NVIDIA GeForce RTX 3070 Ti Windows 11 Home 64-bit,"2,099.99"
HP Z230 SFF Workstation Computer PC i7 4770 3.4Ghz NVIDIA GeForce GT 1030 2GB 32GB DDR3 RAM 512GB SSD Win 10 Pro WIFI with HAJAAN Gaming PC Keyboard & Mouse HDMI,559.99
"Cobratype Python Gaming Desktop PC - NVIDIA RTX 3070 Ti, Core i7 11700F 4.90Ghz, 32GB DDR4, 2TB NVMe, Windows 10, AIO Liquid Cooler","2,399.99"
DELL Grade A Desktop Computer 5040-T Intel Core i7 6th Gen 6700 (3.40GHz) 16GB DDR4 512 GB SSD Intel HD Graphics 530 Windows 10 Pro 64-bit,484.98
Dell OptiPlex 5040 SFF Computer Desktop i5 6500 3.2Ghz 16GB DDR3 RAM 512GB SSD NVIDIA GeForce GT 1030 2GB Win 10 Pro WIFI with Gaming PC Keyboard & Mouse HAJAAN HC510 HDMI,424.99
"DELL OptiPlex 9010 Desktop PC Computer Core i5 3470 16GB 120GB SSD+1TB Windows 10 Professional New Free Keyboard,mouse,powercord,WiFi Adapter",189.99
